,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
222,772398.0,1,6.5,1174162.0,1.0,0,3,102203.28,15.1,9.0,0.0,770317.0,938894.0,0.0,0.0
223,214896.0,0,6.5,835164.0,7.0,2,11,13988.94,6.1,8.0,0.0,90307.0,156772.0,0.0,0.0
224,111034.0,1,7.0,322202.0,1.0,2,3,4403.44,11.8,5.0,0.0,142538.0,310816.0,0.0,0.0
225,133342.0,1,7.5,2783101.0,10.0,0,5,30845.93,27.2,14.0,0.0,818729.0,1120570.0,0.0,0.0
226,321772.0,1,7.0,1130424.0,10.0,2,3,30615.65,18.5,12.0,0.0,193230.0,510818.0,0.0,0.0
227,391666.0,1,7.5,1410997.0,4.0,1,3,22340.77,14.9,13.0,1.0,104728.0,1082664.0,1.0,0.0
228,559306.0,1,7.0,2898165.0,10.0,1,3,65933.23,15.5,24.0,0.0,345648.0,1380126.0,0.0,0.0
229,133804.0,1,7.5,1926030.0,10.0,0,5,21667.79,30.5,9.0,0.0,375079.0,646272.0,0.0,0.0
230,270512.0,1,7.5,1174162.0,4.0,0,3,23557.91,38.6,7.0,1.0,107502.0,265980.0,1.0,0.0
231,420376.0,1,7.0,1081100.0,1.0,0,3,8756.91,14.8,9.0,0.0,240407.0,563464.0,0.0,0.0
232,238568.0,1,7.0,1174162.0,10.0,2,3,14674.08,10.0,7.0,3.0,125913.0,183392.0,1.0,0.0
233,352858.0,0,6.5,729144.0,6.0,2,3,4022.49,17.5,6.0,2.0,18829.0,75702.0,0.0,0.0
234,540496.0,1,7.5,3360834.0,2.0,2,3,23385.77,14.0,9.0,0.0,621319.0,1105126.0,0.0,0.0
235,31108.0,1,7.0,575871.0,4.0,2,7,1094.21,8.8,3.0,0.0,36214.0,51150.0,0.0,0.0
236,338844.0,1,7.0,953230.0,1.0,2,3,5870.43,6.7,9.0,0.0,207651.0,496782.0,0.0,0.0
237,97240.0,1,7.5,653163.0,2.0,0,5,7729.2,18.1,4.0,0.0,21299.0,97064.0,0.0,0.0
238,548768.0,0,6.5,1078041.0,5.0,0,3,15541.62,11.4,9.0,0.0,83904.0,326040.0,0.0,0.0
239,323730.0,0,6.5,698972.0,1.0,1,5,13571.89,5.9,4.0,0.0,166953.0,341572.0,0.0,0.0
240,111914.0,1,7.5,483265.0,7.0,2,3,3169.39,12.0,11.0,0.0,116318.0,666710.0,0.0,0.0
241,182710.0,1,7.0,473860.0,7.0,2,3,11767.46,8.8,8.0,0.0,205751.0,318076.0,0.0,0.0
242,200266.0,1,7.0,480548.0,5.0,2,3,2218.63,17.7,3.0,1.0,84987.0,129492.0,1.0,0.0
243,164428.0,1,7.0,1174162.0,1.0,2,0,309.51,12.0,5.0,0.0,2299.0,532444.0,0.0,0.0
244,258544.0,0,7.0,1209445.0,10.0,0,3,13606.09,19.0,5.0,2.0,24719.0,32318.0,1.0,0.0
245,642136.0,1,6.5,1113305.0,10.0,1,3,23286.78,23.7,29.0,0.0,626354.0,1859638.0,0.0,0.0
246,649440.0,0,7.0,1495680.0,8.0,1,3,24304.8,13.8,26.0,0.0,664791.0,2548876.0,0.0,0.0
247,151646.0,1,7.5,2207705.0,7.0,0,3,27964.2,20.6,11.0,0.0,431072.0,673596.0,0.0,0.0
248,100298.0,1,7.5,1174162.0,8.0,2,3,11702.67,22.0,5.0,1.0,41401.0,50160.0,0.0,1.0
249,160270.0,1,7.5,1199584.0,4.0,0,3,22052.54,23.0,12.0,0.0,113012.0,209374.0,0.0,0.0
250,444510.0,0,7.0,1174162.0,1.0,2,3,11388.79,10.5,3.0,0.0,375744.0,450868.0,0.0,0.0
251,217668.0,1,7.0,1297111.0,10.0,0,3,13943.91,21.9,12.0,0.0,404111.0,483406.0,0.0,0.0
252,237248.0,0,6.0,981977.0,5.0,2,3,23321.93,13.1,7.0,1.0,54758.0,78672.0,1.0,0.0
253,444136.0,0,6.0,1582244.0,1.0,1,3,15941.0,19.5,15.0,0.0,349847.0,461912.0,0.0,0.0
254,437888.0,1,7.5,934154.0,5.0,0,3,8407.5,38.2,9.0,0.0,423776.0,1277870.0,0.0,0.0
255,60192.0,1,6.5,731671.0,3.0,2,3,2176.64,8.5,2.0,0.0,51889.0,66902.0,0.0,0.0
256,221584.0,1,7.0,711265.0,10.0,2,3,11261.68,13.3,17.0,0.0,279984.0,492712.0,0.0,0.0
257,788942.0,1,7.0,3893480.0,10.0,1,3,93119.0,27.3,10.0,0.0,1821017.0,2296910.0,0.0,0.0
258,593186.0,0,7.0,1281892.0,10.0,0,3,19869.44,20.1,11.0,0.0,542735.0,988108.0,0.0,0.0
259,229724.0,1,7.0,1174162.0,1.0,1,3,19228.57,14.5,11.0,0.0,110181.0,554686.0,0.0,0.0
260,219208.0,1,7.0,642238.0,5.0,0,3,6422.38,17.0,11.0,1.0,188936.0,385836.0,1.0,0.0
261,111518.0,0,6.5,1020889.0,1.0,2,3,16929.95,11.8,6.0,0.0,188480.0,220902.0,0.0,0.0
262,66572.0,1,6.5,1063772.0,9.0,2,11,20743.63,8.3,5.0,0.0,51243.0,64350.0,0.0,0.0
263,182622.0,1,7.0,882455.0,3.0,2,3,8309.84,10.4,15.0,0.0,147288.0,661056.0,0.0,0.0
264,395406.0,0,7.0,1640080.0,6.0,0,3,13804.07,22.1,5.0,1.0,11533.0,160908.0,1.0,0.0
265,156860.0,1,7.0,1174162.0,3.0,2,3,3687.71,6.8,7.0,0.0,104918.0,256850.0,0.0,0.0
266,56364.0,1,7.5,447792.0,3.0,2,3,1362.11,8.2,6.0,0.0,29450.0,144518.0,0.0,0.0
267,302852.0,0,6.5,1162458.0,2.0,0,3,18599.29,18.6,10.0,0.0,259426.0,410344.0,0.0,0.0
268,436920.0,1,6.5,2697981.0,3.0,2,3,17761.77,20.8,12.0,0.0,402211.0,672980.0,0.0,0.0
269,26598.0,1,6.5,1174162.0,10.0,1,5,13263.52,15.1,9.0,0.0,98420.0,150744.0,0.0,0.0
270,402138.0,0,7.0,2508285.0,8.0,0,5,35115.99,22.0,13.0,0.0,276393.0,469260.0,0.0,0.0
271,107866.0,1,7.0,1198102.0,4.0,0,3,18271.16,15.2,8.0,1.0,156826.0,187572.0,1.0,0.0
272,110286.0,1,7.5,1174162.0,10.0,0,3,22399.86,23.6,10.0,0.0,201476.0,255816.0,0.0,0.0
273,434896.0,0,7.0,1300892.0,10.0,0,3,7534.45,34.2,7.0,0.0,244910.0,315436.0,0.0,0.0
274,267740.0,1,7.0,1214005.0,10.0,0,3,19423.89,28.6,23.0,0.0,211166.0,305646.0,0.0,0.0
275,215710.0,1,7.5,1191243.0,5.0,0,3,31468.75,34.5,10.0,0.0,384484.0,599984.0,0.0,0.0
276,262196.0,1,7.5,924673.0,10.0,0,3,8167.91,28.7,16.0,0.0,418722.0,1478158.0,0.0,0.0
277,310860.0,1,6.5,1174162.0,1.0,0,3,20103.52,20.0,9.0,0.0,250914.0,477048.0,0.0,0.0
278,66748.0,1,6.5,1366195.0,10.0,0,11,25160.94,15.6,12.0,1.0,151126.0,184580.0,1.0,0.0
279,300476.0,0,6.5,726047.0,10.0,0,5,1234.24,24.3,6.0,1.0,37221.0,261228.0,1.0,0.0
280,42988.0,1,6.5,1174162.0,5.0,2,3,4027.24,22.7,8.0,1.0,70433.0,197912.0,0.0,0.0
281,771386.0,0,6.0,1922458.0,3.0,2,3,41813.3,13.9,38.0,0.0,608095.0,2166450.0,0.0,0.0
282,262526.0,0,7.0,1719310.0,10.0,0,5,12293.19,16.8,9.0,0.0,168378.0,343244.0,0.0,0.0
283,408012.0,0,7.0,1174162.0,10.0,0,3,9488.41,29.2,10.0,0.0,304247.0,421388.0,0.0,0.0
284,52404.0,1,7.0,754300.0,5.0,2,3,23571.97,13.0,17.0,0.0,384294.0,1013606.0,0.0,0.0
285,216546.0,1,7.0,1174162.0,1.0,2,7,14983.21,20.0,9.0,0.0,458622.0,1401136.0,0.0,0.0
286,546260.0,0,6.5,1322875.0,7.0,2,3,12567.36,10.3,9.0,0.0,107369.0,276892.0,0.0,0.0
287,349118.0,1,7.0,1903268.0,9.0,0,3,4980.09,10.5,16.0,0.0,68799.0,355630.0,0.0,0.0
288,262262.0,1,6.5,698364.0,3.0,2,3,12512.26,10.6,10.0,1.0,124868.0,190256.0,1.0,0.0
289,351956.0,1,7.5,1709829.0,5.0,0,3,29636.96,19.6,13.0,0.0,436373.0,743050.0,0.0,0.0
290,355652.0,1,7.5,1151856.0,10.0,0,3,16126.06,16.0,13.0,0.0,618279.0,1089660.0,0.0,0.0
291,449592.0,1,7.0,1174162.0,4.0,0,3,31669.39,11.7,13.0,0.0,412490.0,668008.0,0.0,0.0
292,550220.0,1,7.0,1900760.0,10.0,0,3,40074.23,20.0,17.0,0.0,526889.0,644908.0,0.0,0.0
293,262020.0,0,7.0,1791472.0,9.0,0,3,3866.5,22.7,7.0,0.0,109744.0,128898.0,0.0,0.0
294,314468.0,0,7.0,3782805.0,2.0,2,1,54850.72,19.9,17.0,0.0,203205.0,435710.0,0.0,0.0
295,761156.0,1,7.0,4225847.0,10.0,0,3,30003.47,23.4,16.0,0.0,905768.0,1577136.0,0.0,0.0
296,429264.0,1,7.0,704387.0,4.0,2,3,9391.89,13.0,12.0,0.0,26809.0,229900.0,0.0,0.0
297,171468.0,1,7.5,1174162.0,1.0,0,3,6976.99,14.2,6.0,0.0,110656.0,164912.0,0.0,0.0
298,609774.0,0,7.5,5905751.0,10.0,1,3,62994.5,23.1,19.0,0.0,778392.0,2926286.0,0.0,0.0
299,499884.0,0,7.0,1126206.0,10.0,0,3,28061.29,19.7,7.0,0.0,126939.0,347490.0,0.0,0.0
300,390104.0,0,7.0,898415.0,10.0,0,3,24257.11,15.8,14.0,0.0,455202.0,615736.0,0.0,0.0
301,313874.0,1,7.5,2129919.0,7.0,2,3,24316.58,12.6,8.0,0.0,336642.0,508882.0,0.0,0.0
302,176396.0,1,7.0,1622391.0,2.0,2,3,21091.14,14.0,9.0,1.0,57570.0,216458.0,0.0,0.0
303,111122.0,1,7.5,1497124.0,1.0,0,7,5214.93,14.5,7.0,0.0,14041.0,560956.0,0.0,0.0
304,758692.0,1,7.0,1965683.0,4.0,0,3,23915.68,15.0,15.0,0.0,176415.0,522456.0,0.0,0.0
305,300916.0,1,7.5,1174162.0,10.0,2,3,30254.46,15.1,6.0,0.0,702734.0,1216270.0,0.0,0.0
306,262856.0,1,7.5,957258.0,9.0,2,3,14702.01,14.2,9.0,0.0,245613.0,355036.0,0.0,0.0
307,262086.0,1,6.5,596144.0,10.0,2,3,11127.92,4.1,18.0,0.0,53789.0,142494.0,0.0,0.0
308,215820.0,1,7.0,1211535.0,5.0,2,3,15729.91,20.4,8.0,0.0,79534.0,215666.0,0.0,0.0
309,434720.0,0,7.0,1070004.0,3.0,2,3,18457.55,19.1,12.0,0.0,557688.0,1769130.0,0.0,0.0
310,752994.0,1,7.5,3901821.0,8.0,0,13,45846.43,25.0,9.0,0.0,143925.0,329340.0,0.0,0.0
311,553190.0,0,7.0,3535387.0,10.0,0,5,31818.54,19.8,19.0,0.0,185649.0,595474.0,0.0,0.0
312,533698.0,0,7.0,2496676.0,10.0,2,3,13482.02,22.6,16.0,0.0,474373.0,669020.0,0.0,0.0
313,394174.0,1,6.5,4160772.0,5.0,2,11,15082.77,44.1,4.0,0.0,529150.0,882882.0,0.0,0.0
314,676302.0,1,6.5,1654900.0,5.0,2,3,27443.6,14.6,11.0,0.0,171456.0,243584.0,0.0,0.0
315,45672.0,1,7.0,1174162.0,7.0,2,3,9895.77,16.0,6.0,1.0,106476.0,246554.0,0.0,0.0
316,266596.0,0,7.0,1174162.0,6.0,0,3,14782.95,15.5,11.0,0.0,40166.0,215270.0,0.0,0.0
317,200508.0,1,6.5,1021535.0,2.0,0,3,5465.35,12.5,12.0,1.0,500365.0,772486.0,1.0,0.0
318,325578.0,0,7.0,1012244.0,1.0,2,0,15293.48,11.6,8.0,0.0,144324.0,234366.0,0.0,0.0
319,629310.0,0,7.0,1843988.0,10.0,0,3,26737.75,15.4,8.0,0.0,731139.0,988988.0,0.0,0.0
320,257400.0,1,7.0,796575.0,7.0,0,3,13740.99,15.7,11.0,0.0,191159.0,274626.0,0.0,0.0
321,286506.0,1,7.0,1256489.0,10.0,2,2,21779.13,15.4,9.0,0.0,61161.0,330924.0,0.0,0.0
322,218812.0,1,7.0,1606279.0,10.0,0,5,15527.37,22.3,10.0,0.0,187454.0,455070.0,0.0,0.0
323,133540.0,1,7.5,1883793.0,10.0,0,3,28099.67,22.7,19.0,0.0,99864.0,1111792.0,0.0,0.0
324,541618.0,0,7.0,1317631.0,10.0,0,3,26023.16,15.1,11.0,0.0,489687.0,715022.0,0.0,0.0
325,104192.0,1,7.0,1124724.0,1.0,2,3,22682.01,19.4,21.0,0.0,594263.0,1148752.0,0.0,0.0
326,224840.0,1,7.0,1047090.0,1.0,2,11,8376.72,13.0,9.0,0.0,332823.0,973148.0,0.0,0.0
327,344080.0,0,7.0,1006639.0,10.0,2,3,8975.79,17.7,12.0,0.0,236455.0,408606.0,0.0,0.0
328,311410.0,1,7.0,1307390.0,10.0,0,3,21136.17,29.7,18.0,0.0,351177.0,646470.0,0.0,0.0
329,223696.0,1,7.0,1207450.0,7.0,0,3,8502.31,10.6,6.0,0.0,176168.0,355388.0,0.0,0.0
330,549450.0,1,7.0,2372625.0,1.0,2,3,26098.97,21.7,10.0,0.0,574218.0,1183050.0,0.0,0.0
331,178992.0,1,7.0,1062765.0,8.0,2,3,10494.84,17.5,21.0,0.0,134235.0,233750.0,0.0,0.0
332,269654.0,1,7.5,1339063.0,4.0,2,3,36712.37,10.4,21.0,0.0,84626.0,1462626.0,0.0,0.0
333,469062.0,1,7.0,1851911.0,10.0,0,3,11404.75,34.0,8.0,0.0,205675.0,431442.0,0.0,0.0
334,596992.0,0,6.5,1031168.0,7.0,0,3,26380.74,46.3,20.0,0.0,696255.0,1315138.0,0.0,0.0
335,304282.0,1,7.0,1833842.0,10.0,1,3,18949.65,31.4,12.0,1.0,66842.0,383152.0,1.0,0.0
336,356972.0,1,7.0,3237011.0,10.0,2,3,30212.09,37.2,21.0,0.0,954598.0,1441088.0,0.0,0.0
337,218394.0,1,7.0,1904997.0,9.0,2,3,5873.85,17.6,10.0,0.0,202369.0,992860.0,0.0,0.0
338,177364.0,1,7.0,2512731.0,1.0,2,7,6428.27,12.5,7.0,0.0,142842.0,190322.0,0.0,0.0
339,122496.0,1,7.0,566751.0,9.0,0,5,9493.16,14.7,20.0,0.0,107654.0,319594.0,0.0,0.0
340,479182.0,0,7.0,929955.0,8.0,0,3,13174.22,19.0,9.0,0.0,618640.0,795036.0,0.0,0.0
341,112266.0,1,7.5,1174162.0,10.0,1,3,14201.93,32.0,10.0,0.0,101061.0,433444.0,0.0,0.0
342,403172.0,1,7.0,1141292.0,10.0,0,3,25013.12,13.4,12.0,1.0,318022.0,510730.0,1.0,0.0
343,387882.0,1,7.0,890321.0,3.0,2,3,18993.73,8.0,9.0,0.0,306793.0,435336.0,0.0,0.0
344,532004.0,1,6.5,1174162.0,10.0,0,3,40083.54,21.5,14.0,0.0,617728.0,1442056.0,0.0,0.0
345,579260.0,0,7.0,1138062.0,10.0,2,3,27408.26,31.8,20.0,0.0,728422.0,2430626.0,0.0,0.0
346,296120.0,0,7.0,1307067.0,10.0,0,3,21348.78,18.9,21.0,0.0,229824.0,668602.0,0.0,0.0
347,505054.0,1,7.0,1577703.0,1.0,0,3,17617.56,38.0,12.0,0.0,161937.0,363396.0,0.0,0.0
348,110308.0,0,7.0,1486009.0,4.0,0,2,17559.61,11.6,6.0,0.0,70585.0,99308.0,0.0,0.0
349,450780.0,0,7.0,1109543.0,10.0,0,3,18584.66,14.0,11.0,0.0,271985.0,419364.0,0.0,0.0
350,301400.0,1,7.5,741874.0,1.0,2,3,14429.55,13.8,3.0,0.0,253878.0,342210.0,0.0,0.0
351,443124.0,0,6.5,1851379.0,10.0,1,3,37336.14,12.8,13.0,0.0,180272.0,416636.0,0.0,0.0
352,213048.0,1,7.5,1162116.0,10.0,0,11,15785.39,12.8,15.0,0.0,429229.0,986106.0,0.0,0.0
353,157520.0,1,7.0,1174162.0,2.0,2,3,2758.42,19.8,10.0,0.0,81358.0,411356.0,0.0,0.0
354,151096.0,1,7.0,652498.0,10.0,2,3,17617.37,16.5,5.0,0.0,153330.0,237358.0,0.0,0.0
355,442816.0,1,7.0,1548842.0,10.0,0,3,25685.15,15.9,12.0,0.0,736820.0,1256486.0,0.0,0.0
356,430892.0,0,7.0,1730425.0,1.0,2,3,35329.55,31.9,23.0,0.0,983364.0,1784684.0,0.0,0.0
357,110704.0,1,6.5,1174162.0,10.0,2,3,22404.99,15.4,11.0,1.0,76418.0,232254.0,1.0,0.0
358,543356.0,0,7.0,1126206.0,10.0,0,3,16799.23,24.1,12.0,0.0,437437.0,650210.0,0.0,0.0
359,430848.0,1,7.5,855817.0,10.0,2,3,7488.47,15.7,16.0,1.0,184509.0,760276.0,1.0,0.0
360,388190.0,1,7.5,1713572.0,10.0,0,3,21705.03,16.0,13.0,0.0,365826.0,1028126.0,0.0,0.0
361,150326.0,1,7.0,296761.0,5.0,1,3,2868.81,24.4,10.0,0.0,111245.0,521510.0,0.0,0.0
362,569162.0,0,6.0,1107054.0,1.0,2,3,26661.56,28.3,18.0,0.0,411274.0,766854.0,0.0,0.0
363,403084.0,1,7.0,1740609.0,10.0,0,3,23933.35,20.4,9.0,0.0,266703.0,368060.0,0.0,0.0
364,108130.0,1,7.5,653695.0,5.0,0,3,1193.01,17.5,6.0,1.0,29260.0,157608.0,1.0,0.0
365,313478.0,1,7.0,1198976.0,1.0,1,3,21082.02,16.0,10.0,0.0,186162.0,315612.0,0.0,0.0
366,314468.0,0,6.0,921462.0,1.0,0,3,13668.22,26.5,17.0,0.0,193458.0,520960.0,0.0,0.0
367,371756.0,1,7.0,1359792.0,1.0,1,3,24702.85,17.8,18.0,0.0,303164.0,540034.0,0.0,0.0
368,442838.0,1,7.5,1174162.0,7.0,2,3,16790.49,19.8,6.0,0.0,244986.0,343420.0,0.0,0.0
369,458942.0,0,7.0,1174162.0,9.0,2,3,32470.81,19.1,21.0,1.0,2603.0,158884.0,1.0,0.0
370,442684.0,0,7.0,1376341.0,7.0,0,3,5482.45,35.1,3.0,0.0,237538.0,292292.0,0.0,0.0
371,508992.0,0,7.0,1056856.0,1.0,2,3,17966.59,10.6,10.0,0.0,99446.0,355366.0,0.0,0.0
372,222552.0,1,7.0,576612.0,9.0,2,0,7063.44,19.1,8.0,1.0,244245.0,634128.0,0.0,1.0
373,245850.0,1,6.5,765586.0,5.0,2,7,2488.24,16.0,8.0,3.0,60002.0,273570.0,3.0,0.0
374,539770.0,1,7.5,2272571.0,10.0,0,3,29922.15,14.5,8.0,0.0,880612.0,1521872.0,0.0,0.0
375,546260.0,0,7.0,1698372.0,10.0,2,3,21512.75,17.5,19.0,0.0,88787.0,1606352.0,0.0,0.0
376,397980.0,1,7.0,1642170.0,5.0,0,3,39138.48,18.7,8.0,0.0,317832.0,389840.0,0.0,0.0
377,242550.0,1,7.0,1999598.0,8.0,0,3,35326.13,15.1,21.0,0.0,374756.0,859276.0,0.0,0.0
378,310024.0,0,6.5,1147524.0,1.0,2,3,22089.78,15.6,13.0,0.0,298395.0,555500.0,0.0,0.0
379,221716.0,0,7.5,1174162.0,10.0,2,3,4999.28,13.8,4.0,1.0,126122.0,215094.0,1.0,0.0
380,67232.0,1,7.0,1161090.0,10.0,0,5,24576.5,18.6,14.0,0.0,323076.0,696608.0,0.0,0.0
381,148280.0,1,6.5,531297.0,5.0,2,3,3776.63,15.4,2.0,0.0,112670.0,142714.0,0.0,0.0
382,262856.0,1,6.5,1097269.0,5.0,2,11,16001.61,15.2,17.0,0.0,235942.0,486134.0,0.0,0.0
383,67562.0,1,6.5,855722.0,10.0,2,3,11573.66,30.0,3.0,0.0,170734.0,198110.0,0.0,0.0
384,474276.0,0,7.0,2718235.0,10.0,0,3,22878.47,18.5,13.0,0.0,814815.0,1140832.0,0.0,0.0
385,378334.0,1,7.0,1174162.0,2.0,2,3,35695.3,17.0,12.0,0.0,75335.0,413402.0,0.0,0.0
386,174526.0,0,6.5,1469555.0,10.0,0,3,3428.93,21.0,7.0,1.0,133798.0,277156.0,1.0,0.0
387,578930.0,0,6.5,1423005.0,10.0,0,3,27393.06,17.4,10.0,0.0,221578.0,389928.0,0.0,0.0
388,220660.0,1,7.5,933793.0,5.0,0,3,8170.76,21.3,12.0,0.0,278236.0,723954.0,0.0,0.0
389,354002.0,0,6.5,1528664.0,10.0,0,3,13757.9,14.5,7.0,0.0,261459.0,354090.0,0.0,0.0
390,309166.0,0,6.5,705679.0,1.0,1,3,23110.65,9.4,10.0,0.0,43263.0,347820.0,0.0,0.0
391,336182.0,1,7.5,2436864.0,10.0,0,3,26602.28,23.0,7.0,0.0,474867.0,610258.0,0.0,0.0
392,233794.0,0,7.0,534603.0,1.0,0,0,9907.93,21.5,8.0,1.0,8721.0,33110.0,1.0,0.0
393,355608.0,1,7.0,1477136.0,5.0,0,3,10943.05,15.0,10.0,0.0,164920.0,298848.0,0.0,0.0
394,52932.0,1,7.0,647482.0,5.0,2,7,5390.3,17.7,5.0,0.0,19228.0,70466.0,0.0,0.0
395,504482.0,1,7.5,1390705.0,3.0,0,3,22483.08,11.5,7.0,0.0,536389.0,916036.0,0.0,0.0
396,440924.0,0,6.0,1504154.0,9.0,0,3,28077.63,32.2,13.0,0.0,1502520.0,1933052.0,0.0,0.0
397,389796.0,0,7.0,2582195.0,7.0,0,3,19624.53,22.5,13.0,0.0,254790.0,710908.0,0.0,0.0
398,353936.0,1,7.0,2579117.0,10.0,0,11,35247.85,17.1,11.0,1.0,128554.0,243210.0,0.0,1.0
399,135058.0,1,7.0,1574549.0,4.0,0,3,11468.02,18.3,18.0,0.0,164046.0,822272.0,0.0,0.0
400,450912.0,0,6.5,906737.0,10.0,0,3,13752.39,26.0,16.0,1.0,151164.0,700150.0,1.0,0.0
401,575432.0,0,7.5,1174162.0,5.0,0,3,25166.83,15.7,13.0,0.0,153444.0,449812.0,0.0,0.0
402,32956.0,1,7.0,1174162.0,3.0,2,7,9043.05,19.8,20.0,0.0,170677.0,647922.0,0.0,0.0
403,396506.0,0,6.5,1079086.0,6.0,0,6,5970.94,33.6,11.0,0.0,182609.0,343266.0,0.0,0.0
404,56012.0,1,7.0,1174162.0,10.0,0,3,87976.27,34.8,24.0,0.0,1881152.0,2245540.0,0.0,0.0
405,716034.0,0,7.0,2106416.0,5.0,0,3,39144.18,12.0,12.0,0.0,145141.0,359898.0,0.0,0.0
406,260458.0,0,7.0,904286.0,3.0,2,3,21702.75,12.5,3.0,0.0,114608.0,141020.0,0.0,0.0
407,706882.0,0,7.5,4273442.0,5.0,0,3,19942.78,14.2,5.0,0.0,2359306.0,5441898.0,0.0,0.0
408,198638.0,0,6.5,764579.0,3.0,2,3,15533.83,18.1,10.0,0.0,94734.0,280500.0,0.0,0.0
409,468776.0,0,6.0,1490816.0,10.0,0,3,25965.02,8.7,12.0,0.0,188252.0,243826.0,0.0,0.0
410,169246.0,1,7.0,1096281.0,3.0,2,3,29325.36,10.0,10.0,0.0,328529.0,464464.0,0.0,0.0
411,157608.0,1,7.0,850725.0,7.0,2,3,3232.85,18.7,5.0,0.0,61579.0,391754.0,0.0,0.0
412,321860.0,0,7.0,1204505.0,3.0,0,3,22985.82,22.6,12.0,0.0,104120.0,152438.0,0.0,0.0
413,222574.0,1,6.5,673474.0,10.0,0,3,19081.51,22.3,10.0,0.0,85918.0,175472.0,0.0,0.0
414,155298.0,1,7.0,1494445.0,9.0,0,3,18556.16,14.0,9.0,1.0,98135.0,410212.0,0.0,0.0
415,770550.0,1,7.0,1521064.0,4.0,0,3,12460.01,13.7,12.0,0.0,305900.0,519376.0,0.0,0.0
416,109538.0,1,6.5,567606.0,7.0,0,3,5770.68,14.3,10.0,0.0,86716.0,151206.0,0.0,0.0
417,111782.0,1,6.5,1034018.0,10.0,0,3,5738.57,15.8,15.0,0.0,90516.0,382492.0,0.0,0.0
418,432652.0,1,7.5,2428751.0,7.0,0,3,10929.37,16.0,5.0,0.0,291403.0,423874.0,0.0,0.0
419,21912.0,0,6.5,246012.0,4.0,2,3,3198.08,9.1,4.0,0.0,10336.0,21912.0,0.0,0.0
420,222662.0,0,6.5,712899.0,2.0,2,3,9980.7,16.3,5.0,0.0,113411.0,293106.0,0.0,0.0
421,394702.0,0,7.0,2177799.0,5.0,2,3,25589.01,17.5,7.0,0.0,190019.0,344322.0,0.0,0.0
422,392436.0,0,7.0,2259480.0,2.0,0,3,27678.63,21.9,12.0,0.0,173850.0,259402.0,0.0,0.0
423,758912.0,1,6.5,8426880.0,10.0,0,0,30898.56,22.4,18.0,1.0,5742902.0,162187168.0,0.0,1.0
424,527472.0,1,7.0,1559254.0,9.0,2,3,15384.68,14.5,7.0,0.0,129105.0,174042.0,0.0,0.0
425,430672.0,0,6.5,1208818.0,2.0,2,3,21053.52,12.9,8.0,0.0,416024.0,700172.0,0.0,0.0
426,216568.0,1,7.0,2805540.0,1.0,0,7,33432.78,28.4,11.0,0.0,732716.0,1056550.0,0.0,0.0
427,447524.0,0,6.5,773015.0,10.0,2,3,19003.23,14.2,14.0,0.0,698136.0,1110428.0,0.0,0.0
428,150942.0,1,7.5,1582871.0,2.0,0,3,4788.19,25.1,11.0,0.0,146908.0,329670.0,0.0,0.0
429,386078.0,1,6.5,1837661.0,5.0,2,3,31638.42,18.6,25.0,0.0,649135.0,879098.0,0.0,0.0
430,152284.0,1,7.0,1174162.0,2.0,2,3,9938.52,11.0,7.0,0.0,131024.0,208956.0,0.0,0.0
431,561176.0,1,7.0,4846425.0,10.0,0,3,42406.29,20.1,11.0,2.0,315514.0,716364.0,0.0,2.0
432,354398.0,0,6.5,1174162.0,3.0,1,3,15343.07,31.5,13.0,0.0,341582.0,2551758.0,0.0,0.0
433,45078.0,1,7.0,654341.0,4.0,0,11,12705.11,17.8,6.0,0.0,191007.0,225456.0,0.0,0.0
434,176286.0,1,7.5,1174162.0,10.0,2,3,15118.87,25.6,5.0,0.0,130074.0,180576.0,0.0,0.0
435,324258.0,0,7.0,1120164.0,2.0,2,3,31551.21,11.5,7.0,0.0,121429.0,220374.0,0.0,0.0
436,441056.0,1,7.0,1174162.0,10.0,0,3,24015.43,17.9,12.0,0.0,643568.0,852588.0,0.0,0.0
437,292006.0,1,7.0,2442089.0,1.0,2,3,21164.86,17.9,8.0,0.0,239856.0,291434.0,0.0,0.0
438,235092.0,1,7.0,580089.0,3.0,0,3,10296.67,14.4,7.0,1.0,84474.0,129910.0,1.0,0.0
439,174680.0,1,7.0,1216304.0,10.0,2,7,15102.53,8.6,11.0,0.0,341050.0,781990.0,0.0,0.0
440,235422.0,1,7.0,1000350.0,10.0,0,3,17756.26,14.9,18.0,0.0,197866.0,491656.0,0.0,0.0
441,180268.0,1,7.0,1564574.0,10.0,2,3,28944.6,15.9,10.0,0.0,293588.0,373978.0,0.0,0.0
442,266772.0,1,6.5,781964.0,5.0,2,3,9970.06,15.5,13.0,0.0,89794.0,553036.0,0.0,0.0
443,103400.0,1,7.0,1174162.0,1.0,2,3,4358.6,7.7,6.0,0.0,111378.0,202444.0,0.0,0.0
444,266200.0,1,7.0,2039137.0,10.0,0,3,25319.4,25.0,10.0,2.0,328662.0,530024.0,0.0,2.0
445,62634.0,1,7.0,1174162.0,10.0,0,3,17025.14,16.9,12.0,0.0,83258.0,250426.0,0.0,0.0
